date_id,date,year,month,month_name,quarter
992,2024-09-18,2024,9,September,Q3
993,2024-09-19,2024,9,September,Q3
994,2024-09-20,2024,9,September,Q3
995,2024-09-21,2024,9,September,Q3
996,2024-09-22,2024,9,September,Q3
997,2024-09-23,2024,9,September,Q3
998,2024-09-24,2024,9,September,Q3
999,2024-09-25,2024,9,September,Q3
1000,2024-09-26,2024,9,September,Q3
1001,2024-09-27,2024,9,September,Q3
1002,2024-09-28,2024,9,September,Q3
1003,2024-09-29,2024,9,September,Q3
1004,2024-09-30,2024,9,September,Q3
1005,2024-10-01,2024,10,October,Q4
1006,2024-10-02,2024,10,October,Q4
1007,2024-10-03,2024,10,October,Q4
1008,2024-10-04,2024,10,October,Q4
1009,2024-10-05,2024,10,October,Q4
1010,2024-10-06,2024,10,October,Q4
1011,2024-10-07,2024,10,October,Q4
1012,2024-10-08,2024,10,October,Q4
1013,2024-10-09,2024,10,October,Q4
1014,2024-10-10,2024,10,October,Q4
1015,2024-10-11,2024,10,October,Q4
1016,2024-10-12,2024,10,October,Q4
1017,2024-10-13,2024,10,October,Q4
1018,2024-10-14,2024,10,October,Q4
1019,2024-10-15,2024,10,October,Q4
1020,2024-10-16,2024,10,October,Q4
1021,2024-10-17,2024,10,October,Q4
1022,2024-10-18,2024,10,October,Q4
1023,2024-10-19,2024,10,October,Q4
1024,2024-10-20,2024,10,October,Q4
1025,2024-10-21,2024,10,October,Q4
1026,2024-10-22,2024,10,October,Q4
1027,2024-10-23,2024,10,October,Q4
1028,2024-10-24,2024,10,October,Q4
1029,2024-10-25,2024,10,October,Q4
1030,2024-10-26,2024,10,October,Q4
1031,2024-10-27,2024,10,October,Q4
1032,2024-10-28,2024,10,October,Q4
1033,2024-10-29,2024,10,October,Q4
1034,2024-10-30,2024,10,October,Q4
1035,2024-10-31,2024,10,October,Q4
1036,2024-11-01,2024,11,November,Q4
1037,2024-11-02,2024,11,November,Q4
1038,2024-11-03,2024,11,November,Q4
1039,2024-11-04,2024,11,November,Q4
1040,2024-11-05,2024,11,November,Q4
1041,2024-11-06,2024,11,November,Q4
1042,2024-11-07,2024,11,November,Q4
1043,2024-11-08,2024,11,November,Q4
1044,2024-11-09,2024,11,November,Q4
1045,2024-11-10,2024,11,November,Q4
1046,2024-11-11,2024,11,November,Q4
1047,2024-11-12,2024,11,November,Q4
1048,2024-11-13,2024,11,November,Q4
1049,2024-11-14,2024,11,November,Q4
1050,2024-11-15,2024,11,November,Q4
1051,2024-11-16,2024,11,November,Q4
1052,2024-11-17,2024,11,November,Q4
1053,2024-11-18,2024,11,November,Q4
1054,2024-11-19,2024,11,November,Q4
1055,2024-11-20,2024,11,November,Q4
1056,2024-11-21,2024,11,November,Q4
1057,2024-11-22,2024,11,November,Q4
1058,2024-11-23,2024,11,November,Q4
1059,2024-11-24,2024,11,November,Q4
1060,2024-11-25,2024,11,November,Q4
1061,2024-11-26,2024,11,November,Q4
1062,2024-11-27,2024,11,November,Q4
1063,2024-11-28,2024,11,November,Q4
1064,2024-11-29,2024,11,November,Q4
1065,2024-11-30,2024,11,November,Q4
1066,2024-12-01,2024,12,December,Q4
1067,2024-12-02,2024,12,December,Q4
1068,2024-12-03,2024,12,December,Q4
1069,2024-12-04,2024,12,December,Q4
1070,2024-12-05,2024,12,December,Q4
1071,2024-12-06,2024,12,December,Q4
1072,2024-12-07,2024,12,December,Q4
1073,2024-12-08,2024,12,December,Q4
1074,2024-12-09,2024,12,December,Q4
1075,2024-12-10,2024,12,December,Q4
1076,2024-12-11,2024,12,December,Q4
1077,2024-12-12,2024,12,December,Q4
1078,2024-12-13,2024,12,December,Q4
1079,2024-12-14,2024,12,December,Q4
1080,2024-12-15,2024,12,December,Q4
1081,2024-12-16,2024,12,December,Q4
1082,2024-12-17,2024,12,December,Q4
1083,2024-12-18,2024,12,December,Q4
1084,2024-12-19,2024,12,December,Q4
1085,2024-12-20,2024,12,December,Q4
1086,2024-12-21,2024,12,December,Q4
1087,2024-12-22,2024,12,December,Q4
1088,2024-12-23,2024,12,December,Q4
1089,2024-12-24,2024,12,December,Q4
1090,2024-12-25,2024,12,December,Q4
1091,2024-12-26,2024,12,December,Q4
1092,2024-12-27,2024,12,December,Q4
1093,2024-12-28,2024,12,December,Q4
1094,2024-12-29,2024,12,December,Q4
1095,2024-12-30,2024,12,December,Q4
1096,2024-12-31,2024,12,December,Q4
1097,2025-01-01,2025,1,January,Q1
1098,2025-01-02,2025,1,January,Q1
1099,2025-01-03,2025,1,January,Q1
1100,2025-01-04,2025,1,January,Q1
1101,2025-01-05,2025,1,January,Q1
1102,2025-01-06,2025,1,January,Q1
1103,2025-01-07,2025,1,January,Q1
1104,2025-01-08,2025,1,January,Q1
1105,2025-01-09,2025,1,January,Q1
1106,2025-01-10,2025,1,January,Q1
1107,2025-01-11,2025,1,January,Q1
1108,2025-01-12,2025,1,January,Q1
1109,2025-01-13,2025,1,January,Q1
1110,2025-01-14,2025,1,January,Q1
1111,2025-01-15,2025,1,January,Q1
1112,2025-01-16,2025,1,January,Q1
1113,2025-01-17,2025,1,January,Q1
1114,2025-01-18,2025,1,January,Q1
1115,2025-01-19,2025,1,January,Q1
1116,2025-01-20,2025,1,January,Q1
1117,2025-01-21,2025,1,January,Q1
1118,2025-01-22,2025,1,January,Q1
1119,2025-01-23,2025,1,January,Q1
1120,2025-01-24,2025,1,January,Q1
1121,2025-01-25,2025,1,January,Q1
1122,2025-01-26,2025,1,January,Q1
1123,2025-01-27,2025,1,January,Q1
1124,2025-01-28,2025,1,January,Q1
1125,2025-01-29,2025,1,January,Q1
1126,2025-01-30,2025,1,January,Q1
1127,2025-01-31,2025,1,January,Q1
1128,2025-02-01,2025,2,February,Q1
1129,2025-02-02,2025,2,February,Q1
1130,2025-02-03,2025,2,February,Q1
1131,2025-02-04,2025,2,February,Q1
1132,2025-02-05,2025,2,February,Q1
1133,2025-02-06,2025,2,February,Q1
1134,2025-02-07,2025,2,February,Q1
1135,2025-02-08,2025,2,February,Q1
1136,2025-02-09,2025,2,February,Q1
1137,2025-02-10,2025,2,February,Q1
1138,2025-02-11,2025,2,February,Q1
1139,2025-02-12,2025,2,February,Q1
1140,2025-02-13,2025,2,February,Q1
1141,2025-02-14,2025,2,February,Q1
1142,2025-02-15,2025,2,February,Q1
1143,2025-02-16,2025,2,February,Q1
1144,2025-02-17,2025,2,February,Q1
1145,2025-02-18,2025,2,February,Q1
1146,2025-02-19,2025,2,February,Q1
1147,2025-02-20,2025,2,February,Q1
1148,2025-02-21,2025,2,February,Q1
1149,2025-02-22,2025,2,February,Q1
1150,2025-02-23,2025,2,February,Q1
1151,2025-02-24,2025,2,February,Q1
1152,2025-02-25,2025,2,February,Q1
1153,2025-02-26,2025,2,February,Q1
1154,2025-02-27,2025,2,February,Q1
1155,2025-02-28,2025,2,February,Q1
1156,2025-03-01,2025,3,March,Q1
1157,2025-03-02,2025,3,March,Q1
1158,2025-03-03,2025,3,March,Q1
1159,2025-03-04,2025,3,March,Q1
1160,2025-03-05,2025,3,March,Q1
1161,2025-03-06,2025,3,March,Q1
1162,2025-03-07,2025,3,March,Q1
1163,2025-03-08,2025,3,March,Q1
1164,2025-03-09,2025,3,March,Q1
1165,2025-03-10,2025,3,March,Q1
1166,2025-03-11,2025,3,March,Q1
1167,2025-03-12,2025,3,March,Q1
1168,2025-03-13,2025,3,March,Q1
1169,2025-03-14,2025,3,March,Q1
1170,2025-03-15,2025,3,March,Q1
1171,2025-03-16,2025,3,March,Q1
1172,2025-03-17,2025,3,March,Q1
1173,2025-03-18,2025,3,March,Q1
1174,2025-03-19,2025,3,March,Q1
1175,2025-03-20,2025,3,March,Q1
1176,2025-03-21,2025,3,March,Q1
1177,2025-03-22,2025,3,March,Q1
1178,2025-03-23,2025,3,March,Q1
1179,2025-03-24,2025,3,March,Q1
1180,2025-03-25,2025,3,March,Q1
1181,2025-03-26,2025,3,March,Q1
1182,2025-03-27,2025,3,March,Q1
1183,2025-03-28,2025,3,March,Q1
1184,2025-03-29,2025,3,March,Q1
1185,2025-03-30,2025,3,March,Q1
1186,2025-03-31,2025,3,March,Q1
1187,2025-04-01,2025,4,April,Q2
1188,2025-04-02,2025,4,April,Q2
1189,2025-04-03,2025,4,April,Q2
1190,2025-04-04,2025,4,April,Q2
1191,2025-04-05,2025,4,April,Q2
1192,2025-04-06,2025,4,April,Q2
1193,2025-04-07,2025,4,April,Q2
1194,2025-04-08,2025,4,April,Q2
1195,2025-04-09,2025,4,April,Q2
1196,2025-04-10,2025,4,April,Q2
1197,2025-04-11,2025,4,April,Q2
1198,2025-04-12,2025,4,April,Q2
1199,2025-04-13,2025,4,April,Q2
1200,2025-04-14,2025,4,April,Q2
1201,2025-04-15,2025,4,April,Q2
1202,2025-04-16,2025,4,April,Q2
1203,2025-04-17,2025,4,April,Q2
1204,2025-04-18,2025,4,April,Q2
1205,2025-04-19,2025,4,April,Q2
1206,2025-04-20,2025,4,April,Q2
1207,2025-04-21,2025,4,April,Q2
1208,2025-04-22,2025,4,April,Q2
1209,2025-04-23,2025,4,April,Q2
1210,2025-04-24,2025,4,April,Q2
1211,2025-04-25,2025,4,April,Q2
1212,2025-04-26,2025,4,April,Q2
1213,2025-04-27,2025,4,April,Q2
1214,2025-04-28,2025,4,April,Q2
1215,2025-04-29,2025,4,April,Q2
1216,2025-04-30,2025,4,April,Q2
1217,2025-05-01,2025,5,May,Q2
1218,2025-05-02,2025,5,May,Q2
1219,2025-05-03,2025,5,May,Q2
1220,2025-05-04,2025,5,May,Q2
1221,2025-05-05,2025,5,May,Q2
1222,2025-05-06,2025,5,May,Q2
1223,2025-05-07,2025,5,May,Q2
1224,2025-05-08,2025,5,May,Q2
1225,2025-05-09,2025,5,May,Q2
1226,2025-05-10,2025,5,May,Q2
1227,2025-05-11,2025,5,May,Q2
1228,2025-05-12,2025,5,May,Q2
1229,2025-05-13,2025,5,May,Q2
1230,2025-05-14,2025,5,May,Q2
1231,2025-05-15,2025,5,May,Q2
1232,2025-05-16,2025,5,May,Q2
1233,2025-05-17,2025,5,May,Q2
1234,2025-05-18,2025,5,May,Q2
1235,2025-05-19,2025,5,May,Q2
1236,2025-05-20,2025,5,May,Q2
1237,2025-05-21,2025,5,May,Q2
1238,2025-05-22,2025,5,May,Q2
1239,2025-05-23,2025,5,May,Q2
1240,2025-05-24,2025,5,May,Q2
1241,2025-05-25,2025,5,May,Q2
1242,2025-05-26,2025,5,May,Q2
1243,2025-05-27,2025,5,May,Q2
1244,2025-05-28,2025,5,May,Q2
1245,2025-05-29,2025,5,May,Q2
1246,2025-05-30,2025,5,May,Q2
1247,2025-05-31,2025,5,May,Q2
1248,2025-06-01,2025,6,June,Q2
1249,2025-06-02,2025,6,June,Q2
1250,2025-06-03,2025,6,June,Q2
1251,2025-06-04,2025,6,June,Q2
1252,2025-06-05,2025,6,June,Q2
1253,2025-06-06,2025,6,June,Q2
1254,2025-06-07,2025,6,June,Q2
1255,2025-06-08,2025,6,June,Q2
1256,2025-06-09,2025,6,June,Q2
1257,2025-06-10,2025,6,June,Q2
1258,2025-06-11,2025,6,June,Q2
1259,2025-06-12,2025,6,June,Q2
1260,2025-06-13,2025,6,June,Q2
1261,2025-06-14,2025,6,June,Q2
1262,2025-06-15,2025,6,June,Q2
1263,2025-06-16,2025,6,June,Q2
1264,2025-06-17,2025,6,June,Q2
1265,2025-06-18,2025,6,June,Q2
1266,2025-06-19,2025,6,June,Q2
1267,2025-06-20,2025,6,June,Q2
1268,2025-06-21,2025,6,June,Q2
1269,2025-06-22,2025,6,June,Q2
1270,2025-06-23,2025,6,June,Q2
1271,2025-06-24,2025,6,June,Q2
1272,2025-06-25,2025,6,June,Q2
1273,2025-06-26,2025,6,June,Q2
1274,2025-06-27,2025,6,June,Q2
1275,2025-06-28,2025,6,June,Q2
1276,2025-06-29,2025,6,June,Q2
1277,2025-06-30,2025,6,June,Q2
1278,2025-07-01,2025,7,July,Q3
1279,2025-07-02,2025,7,July,Q3
1280,2025-07-03,2025,7,July,Q3
1281,2025-07-04,2025,7,July,Q3
1282,2025-07-05,2025,7,July,Q3
1283,2025-07-06,2025,7,July,Q3
1284,2025-07-07,2025,7,July,Q3
1285,2025-07-08,2025,7,July,Q3
1286,2025-07-09,2025,7,July,Q3
1287,2025-07-10,2025,7,July,Q3
1288,2025-07-11,2025,7,July,Q3
1289,2025-07-12,2025,7,July,Q3
1290,2025-07-13,2025,7,July,Q3
1291,2025-07-14,2025,7,July,Q3
1292,2025-07-15,2025,7,July,Q3
1293,2025-07-16,2025,7,July,Q3
1294,2025-07-17,2025,7,July,Q3
1295,2025-07-18,2025,7,July,Q3
1296,2025-07-19,2025,7,July,Q3
1297,2025-07-20,2025,7,July,Q3
1298,2025-07-21,2025,7,July,Q3
1299,2025-07-22,2025,7,July,Q3
1300,2025-07-23,2025,7,July,Q3
1301,2025-07-24,2025,7,July,Q3
1302,2025-07-25,2025,7,July,Q3
1303,2025-07-26,2025,7,July,Q3
1304,2025-07-27,2025,7,July,Q3
1305,2025-07-28,2025,7,July,Q3
1306,2025-07-29,2025,7,July,Q3
1307,2025-07-30,2025,7,July,Q3
1308,2025-07-31,2025,7,July,Q3
1309,2025-08-01,2025,8,August,Q3
1310,2025-08-02,2025,8,August,Q3
1311,2025-08-03,2025,8,August,Q3
1312,2025-08-04,2025,8,August,Q3
1313,2025-08-05,2025,8,August,Q3
1314,2025-08-06,2025,8,August,Q3
1315,2025-08-07,2025,8,August,Q3
1316,2025-08-08,2025,8,August,Q3
1317,2025-08-09,2025,8,August,Q3
1318,2025-08-10,2025,8,August,Q3
1319,2025-08-11,2025,8,August,Q3
1320,2025-08-12,2025,8,August,Q3
1321,2025-08-13,2025,8,August,Q3
1322,2025-08-14,2025,8,August,Q3
1323,2025-08-15,2025,8,August,Q3
1324,2025-08-16,2025,8,August,Q3
1325,2025-08-17,2025,8,August,Q3
1326,2025-08-18,2025,8,August,Q3
1327,2025-08-19,2025,8,August,Q3
1328,2025-08-20,2025,8,August,Q3
1329,2025-08-21,2025,8,August,Q3
1330,2025-08-22,2025,8,August,Q3
1331,2025-08-23,2025,8,August,Q3
1332,2025-08-24,2025,8,August,Q3
1333,2025-08-25,2025,8,August,Q3
1334,2025-08-26,2025,8,August,Q3
1335,2025-08-27,2025,8,August,Q3
1336,2025-08-28,2025,8,August,Q3
1337,2025-08-29,2025,8,August,Q3
1338,2025-08-30,2025,8,August,Q3
1339,2025-08-31,2025,8,August,Q3
1340,2025-09-01,2025,9,September,Q3
1341,2025-09-02,2025,9,September,Q3
1342,2025-09-03,2025,9,September,Q3
1343,2025-09-04,2025,9,September,Q3
1344,2025-09-05,2025,9,September,Q3
1345,2025-09-06,2025,9,September,Q3
1346,2025-09-07,2025,9,September,Q3
1347,2025-09-08,2025,9,September,Q3
1348,2025-09-09,2025,9,September,Q3
1349,2025-09-10,2025,9,September,Q3
1350,2025-09-11,2025,9,September,Q3
1351,2025-09-12,2025,9,September,Q3
1352,2025-09-13,2025,9,September,Q3
1353,2025-09-14,2025,9,September,Q3
1354,2025-09-15,2025,9,September,Q3
1355,2025-09-16,2025,9,September,Q3
1356,2025-09-17,2025,9,September,Q3
1357,2025-09-18,2025,9,September,Q3
1358,2025-09-19,2025,9,September,Q3
1359,2025-09-20,2025,9,September,Q3
1360,2025-09-21,2025,9,September,Q3
1361,2025-09-22,2025,9,September,Q3
1362,2025-09-23,2025,9,September,Q3
1363,2025-09-24,2025,9,September,Q3
1364,2025-09-25,2025,9,September,Q3
1365,2025-09-26,2025,9,September,Q3
1366,2025-09-27,2025,9,September,Q3
1367,2025-09-28,2025,9,September,Q3
1368,2025-09-29,2025,9,September,Q3
1369,2025-09-30,2025,9,September,Q3
1370,2025-10-01,2025,10,October,Q4
1371,2025-10-02,2025,10,October,Q4
1372,2025-10-03,2025,10,October,Q4
1373,2025-10-04,2025,10,October,Q4
1374,2025-10-05,2025,10,October,Q4
1375,2025-10-06,2025,10,October,Q4
1376,2025-10-07,2025,10,October,Q4
1377,2025-10-08,2025,10,October,Q4
1378,2025-10-09,2025,10,October,Q4
1379,2025-10-10,2025,10,October,Q4
1380,2025-10-11,2025,10,October,Q4
1381,2025-10-12,2025,10,October,Q4
1382,2025-10-13,2025,10,October,Q4
1383,2025-10-14,2025,10,October,Q4
1384,2025-10-15,2025,10,October,Q4
1385,2025-10-16,2025,10,October,Q4
1386,2025-10-17,2025,10,October,Q4
1387,2025-10-18,2025,10,October,Q4
1388,2025-10-19,2025,10,October,Q4
1389,2025-10-20,2025,10,October,Q4
1390,2025-10-21,2025,10,October,Q4
1391,2025-10-22,2025,10,October,Q4
1392,2025-10-23,2025,10,October,Q4
1393,2025-10-24,2025,10,October,Q4
1394,2025-10-25,2025,10,October,Q4
1395,2025-10-26,2025,10,October,Q4
1396,2025-10-27,2025,10,October,Q4
1397,2025-10-28,2025,10,October,Q4
1398,2025-10-29,2025,10,October,Q4
1399,2025-10-30,2025,10,October,Q4
1400,2025-10-31,2025,10,October,Q4
1401,2025-11-01,2025,11,November,Q4
1402,2025-11-02,2025,11,November,Q4
1403,2025-11-03,2025,11,November,Q4
1404,2025-11-04,2025,11,November,Q4
1405,2025-11-05,2025,11,November,Q4
1406,2025-11-06,2025,11,November,Q4
1407,2025-11-07,2025,11,November,Q4
1408,2025-11-08,2025,11,November,Q4
1409,2025-11-09,2025,11,November,Q4
1410,2025-11-10,2025,11,November,Q4
1411,2025-11-11,2025,11,November,Q4
1412,2025-11-12,2025,11,November,Q4
1413,2025-11-13,2025,11,November,Q4
1414,2025-11-14,2025,11,November,Q4
1415,2025-11-15,2025,11,November,Q4
1416,2025-11-16,2025,11,November,Q4
1417,2025-11-17,2025,11,November,Q4
1418,2025-11-18,2025,11,November,Q4
1419,2025-11-19,2025,11,November,Q4
1420,2025-11-20,2025,11,November,Q4
1421,2025-11-21,2025,11,November,Q4
1422,2025-11-22,2025,11,November,Q4
1423,2025-11-23,2025,11,November,Q4
1424,2025-11-24,2025,11,November,Q4
1425,2025-11-25,2025,11,November,Q4
1426,2025-11-26,2025,11,November,Q4
1427,2025-11-27,2025,11,November,Q4
1428,2025-11-28,2025,11,November,Q4
1429,2025-11-29,2025,11,November,Q4
1430,2025-11-30,2025,11,November,Q4
1431,2025-12-01,2025,12,December,Q4
1432,2025-12-02,2025,12,December,Q4
1433,2025-12-03,2025,12,December,Q4
1434,2025-12-04,2025,12,December,Q4
1435,2025-12-05,2025,12,December,Q4
1436,2025-12-06,2025,12,December,Q4
1437,2025-12-07,2025,12,December,Q4
1438,2025-12-08,2025,12,December,Q4
1439,2025-12-09,2025,12,December,Q4
1440,2025-12-10,2025,12,December,Q4
1441,2025-12-11,2025,12,December,Q4
1442,2025-12-12,2025,12,December,Q4
1443,2025-12-13,2025,12,December,Q4
1444,2025-12-14,2025,12,December,Q4
1445,2025-12-15,2025,12,December,Q4
1446,2025-12-16,2025,12,December,Q4
1447,2025-12-17,2025,12,December,Q4
1448,2025-12-18,2025,12,December,Q4
1449,2025-12-19,2025,12,December,Q4
1450,2025-12-20,2025,12,December,Q4
1451,2025-12-21,2025,12,December,Q4
1452,2025-12-22,2025,12,December,Q4
1453,2025-12-23,2025,12,December,Q4
1454,2025-12-24,2025,12,December,Q4
1455,2025-12-25,2025,12,December,Q4
1456,2025-12-26,2025,12,December,Q4
1457,2025-12-27,2025,12,December,Q4
1458,2025-12-28,2025,12,December,Q4
1459,2025-12-29,2025,12,December,Q4
1460,2025-12-30,2025,12,December,Q4
1461,2025-12-31,2025,12,December,Q4
